,ground_failure_estimate_cropped
162,0.00057296356
163,0.00055246433
164,0.0005513569
165,0.0005556037
166,0.00055809575
167,0.0005570572
168,0.0005657448
169,0.0005622467
170,0.0
171,0.0
172,0.0
173,0.0
174,0.0
175,0.00054996955
176,0.0005484715
177,0.0005455742
178,0.00054661126
179,0.00054839504
180,0.00055225554
181,0.0005517041
182,0.00055030733
183,0.0005513981
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.000549732
191,0.0005554062
192,0.00055148604
193,0.0005487893
194,0.0005479731
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.00054937764
208,0.00055453734
209,0.0005564341
210,0.00055164954
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.000545193
218,0.0005456868
219,0.0
220,0.0
221,0.0
222,0.0
223,0.00054671685
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,0.00051998737
231,0.0005219606
232,0.00052325724
233,0.00055342674
234,0.00055421307
235,0.0005579817
236,0.0005623458
237,0.00052496477
238,0.00052179187
239,0.0005391206
240,0.00052529067
241,0.0005184193
242,0.0005200791
243,0.00051883893
244,0.00051741593
245,0.00051819725
246,0.00051995885
247,0.00054507586
248,0.0005319557
249,0.0005300718
250,0.000531058
251,0.0005210344
252,0.0005211592
253,0.0005449594
254,0.0005458712
255,0.00053706527
256,0.00054343394
257,0.00055521907
258,0.0005530394
259,0.0005407576
260,0.0005338728
261,0.0005313702
262,0.00053356326
263,0.00053001737
264,0.00053026294
265,0.0005395225
266,0.0005355755
267,0.00053730083
268,0.0005408311
269,0.0005455895
270,0.0005463978
271,0.00053840777
272,0.00053768454
273,0.0005347249
274,0.00053209474
275,0.0005344288
276,0.0005291781
277,0.00061859225
278,0.0005886627
279,0.0005832003
280,0.0005879904
281,0.00059317594
282,0.000596336
283,0.0005984905
284,0.00061514333
285,0.0006334637
286,0.00078937534
287,0.00071001385
288,0.0006055136
289,0.000588883
290,0.00057871215
291,0.0005817684
292,0.0005928083
293,0.00058765186
294,0.00058018585
295,0.0005660857
296,0.0005578099
297,0.00052982336
298,0.0005372805
299,0.000539616
300,0.0005428157
301,0.0005500338
302,0.00055384875
303,0.0005495065
304,0.00054619525
305,0.0005243141
306,0.00052543776
307,0.00052803115
308,0.00052693015
309,0.0005276757
310,0.0005332762
311,0.0005401269
312,0.00054519955
313,0.00059723266
314,0.0005794102
315,0.0
316,0.00056724506
317,0.0005558355
318,0.00056334335
319,0.00056665426
320,0.00055403326
321,0.0005604514
322,0.00057025056
323,0.0005553382
324,0.0005523384
325,0.0005582078
326,0.0005561417
327,0.00054755504
328,0.00054783904
329,0.00058107433
330,0.00058324187
331,0.0005709685
332,0.00055386807
333,0.0005519728
334,0.0005475449
335,0.0005500518
336,0.00053201447
337,0.00055257184
338,0.0005470445
339,0.0005511197
340,0.00057138194
341,0.0005797767
342,0.00057278416
343,0.0005544101
344,0.0
345,0.0
346,0.0005403946
347,0.00055451394
348,0.00054160855
349,0.00054203847
350,0.0005362019
351,0.0005363548
352,0.00056685554
353,0.0005369901
354,0.00054364285
355,0.0005599021
356,0.0005742334
357,0.0005767609
358,0.0005560672
359,0.0005438786
360,0.0005603368
361,0.0005569133
362,0.000558705
363,0.0005632445
364,0.0005524386
365,0.00054722576
366,0.0005551006
367,0.00057406595
368,0.0005796076
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.00054625294
377,0.00056825933
378,0.00057049544
379,0.00057693786
380,0.00056707376
381,0.00057239394
382,0.00057994184
383,0.00058472547
384,0.0005771448
385,0.00056579395
386,0.0005797733
387,0.0005998595
388,0.00058237603
389,0.00059000123
390,0.000654802
391,0.0006279982
392,0.00061980647
393,0.0006277915
394,0.00058549154
395,0.0005816348
396,0.00058527186
397,0.00061061844
398,0.0006075095
399,0.00061543495
400,0.00055842195
401,0.0005679146
402,0.0005640453
403,0.0005587638
404,0.00055494276
405,0.0005482263
406,0.00059520267
407,0.00059438654
408,0.0006006566
409,0.0005485826
410,0.0005776296
411,0.0005715922
412,0.00057440804
413,0.00057423266
414,0.0005416258
415,0.0005473192
416,0.0005529549
417,0.00059480855
418,0.0005638045
419,0.00057617144
420,0.0005629737
421,0.00055588887
422,0.0005707957
423,0.00056835625
424,0.0005601488
425,0.0005511637
426,0.00055083
427,0.00055228017
428,0.0005607491
429,0.00056396745
430,0.0005706997
431,0.0005796311
432,0.0005844449
433,0.00058545306
434,0.00057379133
435,0.0005646076
436,0.0
437,0.0005804489
438,0.0005606244
439,0.00055465085
440,0.00055469316
441,0.0005545049
442,0.00055737776
443,0.0
444,0.0005666595
445,0.0005788974
446,0.00056434923
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.00054782385
453,0.00054692954
454,0.0
455,0.0
456,0.0005493392
457,0.000551634
458,0.0005499788
459,0.0005502212
460,0.00054907775
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0005540917
469,0.00053481996
470,0.0
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0005413358
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0005515537
485,0.00055544474
486,0.0005533108
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0005502796
500,0.0005413499
501,0.0
502,0.00053524383
503,0.0
504,0.0
505,0.0
506,0.0005295125
507,0.0005346698
508,0.00052328384
509,0.0005438829
510,0.0005464216
511,0.00054930616
512,0.0005539834
513,0.0005635488
514,0.0005264938
515,0.0
516,0.0
517,0.0
518,0.0005186611
519,0.0005213021
520,0.00051977247
521,0.000518267
522,0.0005199615
523,0.00052165694
524,0.00052333187
525,0.0005520905
526,0.00054625416
527,0.0005429768
528,0.0005454628
529,0.00054499425
530,0.0005322375
531,0.00053732685
532,0.00054315414
533,0.0005623415
534,0.00052968
535,0.0005255173
536,0.00055180636
537,0.000550999
538,0.0005320188
539,0.0005340108
540,0.00053275196
541,0.0005416213
542,0.0005409981
543,0.00053815986
544,0.0005378823
545,0.0005278156
546,0.0005310904
547,0.00053529383
548,0.00054362055
549,0.00053807156
550,0.0005342718
551,0.00052980596
552,0.0
553,0.0
554,0.0006553523
555,0.00059096015
556,0.0005693281
557,0.00055975403
558,0.00055625354
559,0.0005589795
560,0.00056277827
561,0.00056571723
562,0.0005728395
563,0.00071059423
564,0.00069265865
565,0.0005869471
566,0.000565933
567,0.0005654939
568,0.0005794223
569,0.0006020916
570,0.00060946756
571,0.0006062173
572,0.0005925025
573,0.00057343114
574,0.0005834877
575,0.0005408638
576,0.00053727295
577,0.0005413272
578,0.0005448565
579,0.00053843495
580,0.0005399002
581,0.00054959935
582,0.00053086714
583,0.0005329278
584,0.00053207926
585,0.0005284521
586,0.00052987254
587,0.00053318625
588,0.0005368857
589,0.0005484959
590,0.0006437436
591,0.0006277435
592,0.0005766318
593,0.0
594,0.0005447196
595,0.0005551714
596,0.0005723198
597,0.0005589555
598,0.0005577282
599,0.0005706309
600,0.0005600221
601,0.00055133627
602,0.0005503219
603,0.00055748987
604,0.0005508823
605,0.0005511819
606,0.0005972848
607,0.0005855812
608,0.0005724094
609,0.000560221
610,0.00055490027
611,0.0005474604
612,0.00054969685
613,0.00053346175
614,0.00055388187
615,0.00054650847
616,0.0005510134
617,0.0005757019
618,0.00059069233
619,0.0005797758
620,0.00055575994
621,0.0
622,0.0
623,0.00054078916
624,0.00055357534
625,0.00054252864
626,0.00054430193
627,0.0005363996
628,0.0005364897
629,0.00056905154
630,0.00053937564
631,0.00054240576
632,0.0005575368
633,0.0005790229
634,0.0005853834
635,0.0005570516
636,0.0005478025
637,0.00056679937
638,0.00056012644
639,0.00056929205
640,0.00056416483
641,0.00055161107
642,0.00054914225
643,0.0005520872
644,0.0005648827
645,0.000577588
646,0.0005737939
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0005475401
654,0.0005712857
655,0.00056875794
656,0.0005721206
657,0.0005648537
658,0.000574931
659,0.00058248657
660,0.0005813431
661,0.0005857947
662,0.0005826169
663,0.0005751187
664,0.0005936905
665,0.0006016811
666,0.00058721117
667,0.0006445194
668,0.0006435578
669,0.00062003284
670,0.0006309278
671,0.0005934956
672,0.0005811773
673,0.00058243284
674,0.0006206698
675,0.0006089079
676,0.00061847316
677,0.0005607122
678,0.0005752837
679,0.00056888413
680,0.0005495571
681,0.0005483395
682,0.00054476236
683,0.000585113
684,0.00058672554
685,0.0005983214
686,0.000548546
687,0.00057584763
688,0.0005712908
689,0.0005711731
690,0.0005657995
691,0.0005432731
692,0.00055158185
693,0.00054854766
694,0.00058582996
695,0.00056482834
696,0.000578847
697,0.0005687078
698,0.00055548927
699,0.00056326063
700,0.0005679126
701,0.0005614945
702,0.0005497212
703,0.00054971525
704,0.0005532027
705,0.0005620908
706,0.0005651762
707,0.00056972704
708,0.0005738925
709,0.0005764014
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0005887404
715,0.0005628328
716,0.0005566483
717,0.0005598961
718,0.00055810565
719,0.0
720,0.0
721,0.000572303
722,0.0005813511
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0005503911
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0005525253
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0005349435
747,0.0
748,0.0
749,0.0
750,0.0
751,0.00054471026
752,0.0
753,0.0
754,0.00054344075
755,0.0005436979
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0005546745
762,0.0005559698
763,0.0
764,0.0
765,0.0
766,0.00054938206
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0005501341
777,0.0
778,0.0
779,0.00053541915
780,0.0
781,0.0
782,0.00052773976
783,0.0005312569
784,0.0005339824
785,0.0005227841
786,0.00054277404
787,0.00054520246
788,0.0005521478
789,0.0005565607
790,0.0005595589
791,0.00052503473
792,0.0
793,0.0
794,0.00051847514
795,0.0005198898
796,0.0005197768
797,0.00051842764
798,0.0005188219
799,0.00052054215
800,0.00052294985
801,0.0005264361
802,0.00056523463
803,0.0005593
804,0.0005452768
805,0.00054317195
806,0.00054317113
807,0.00053193094
808,0.00053810637
809,0.0005400007
810,0.0005555658
811,0.0005276986
812,0.0005252509
813,0.0005472313
814,0.000552033
815,0.00053637876
816,0.0005330281
817,0.00053555635
818,0.0005449174
819,0.00054214883
820,0.000539718
821,0.0005380588
822,0.00052859
823,0.00052920746
824,0.00053108134
825,0.00054149656
826,0.00054235297
827,0.0005367746
828,0.0
829,0.0
830,0.0
831,0.00077168905
832,0.0008205189
833,0.0008033782
834,0.00070370745
835,0.0006211739
836,0.00062246114
837,0.0006531427
838,0.00068124523
839,0.0006667626
840,0.0006740981
841,0.0006618376
842,0.00061650574
843,0.0006000485
844,0.0005511156
845,0.0005573062
846,0.00055416825
847,0.0005911844
848,0.0006077009
849,0.0006201269
850,0.00061038067
851,0.0005970526
852,0.0005464333
853,0.0005442041
854,0.00054439553
855,0.0005440916
856,0.00052272814
857,0.0005248474
858,0.00053105975
859,0.00053569104
860,0.0005538003
861,0.0005460298
862,0.0005406625
863,0.0005405693
864,0.000541905
865,0.0005455322
866,0.00055293227
867,0.0005779551
868,0.0006028624
869,0.00057227345
870,0.0005469738
871,0.00054026867
872,0.0005474446
873,0.0005690895
874,0.0005687642
875,0.0005621893
876,0.0005601455
877,0.00056044036
878,0.0005559599
879,0.00055470667
880,0.00055289123
881,0.00055132544
882,0.0005500901
883,0.00055996905
884,0.0005678585
885,0.0005564115
886,0.00055889325
887,0.0005556755
888,0.0005520843
889,0.00055736495
890,0.00054866035
891,0.00054558285
892,0.0005452436
893,0.0005514251
894,0.00057442294
895,0.000598524
896,0.00058535975
897,0.00055677025
898,0.0
899,0.0
900,0.0005425345
901,0.00055391144
902,0.00053956435
903,0.000542474
904,0.0005387443
905,0.0005369698
906,0.0005728221
907,0.00057641993
908,0.000545609
909,0.0005545363
910,0.0005803769
911,0.000580386
912,0.00055123447
913,0.0005472985
914,0.0005433728
915,0.0005412885
916,0.0005440639
917,0.00053955684
918,0.00053881394
919,0.0005657238
920,0.0005653627
921,0.0005669326
922,0.00056882034
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0005457817
931,0.0005336737
932,0.00055774103
933,0.00056424923
934,0.0005694234
935,0.0005826084
936,0.0005944907
937,0.0005867402
938,0.00058269105
939,0.000590683
940,0.00058782735
941,0.00058737566
942,0.0006572785
943,0.00065774785
944,0.000604929
945,0.000612342
946,0.00064253114
947,0.00059605425
948,0.0006008243
949,0.00058655516
950,0.00055300153
951,0.00060525816
952,0.00058471865
953,0.0005890911
954,0.0005566715
955,0.00056604506
956,0.00056775555
957,0.0005457383
958,0.0005874859
959,0.0005947336
960,0.0005431973
961,0.0005404158
962,0.00059168576
963,0.0005739299
964,0.00057602685
965,0.00057230005
966,0.00056684116
967,0.0005637302
968,0.0005757969
969,0.0005801628
970,0.0005655517
971,0.0005610255
972,0.00057069765
973,0.00057992997
974,0.00058279873
975,0.0005668278
976,0.0005623552
977,0.00056940527
978,0.0005684094
979,0.0005613925
980,0.00055491435
981,0.0005588723
982,0.000566376
983,0.00056764844
984,0.0005723631
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0005682115
992,0.000572466
993,0.0005668715
994,0.00056411437
995,0.0
996,0.0
997,0.0
998,0.000575679
999,0.00057913223
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.00056013337
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.00056250964
1012,0.0005609601
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.000551152
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0005588273
1039,0.0
1040,0.0
1041,0.0
1042,0.0005553023
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0005483999
1053,0.0
1054,0.0
1055,0.0005360315
1056,0.0
1057,0.0
1058,0.0
1059,0.0005318007
1060,0.000530575
1061,0.0005321309
1062,0.000535577
1063,0.0005498031
1064,0.0005374111
1065,0.0005405519
1066,0.0005429152
1067,0.0005615199
1068,0.0005253887
1069,0.0005217101
1070,0.0
1071,0.00051859056
1072,0.0005201786
1073,0.00051968347
1074,0.00053571555
1075,0.00051838305
1076,0.000541568
1077,0.00054548413
1078,0.0005488665
1079,0.0005598047
1080,0.000547379
1081,0.000536461
1082,0.0005298751
1083,0.0005305292
1084,0.0005325282
1085,0.00053511595
1086,0.0005486897
1087,0.0005513542
1088,0.00055516855
1089,0.0005525211
1090,0.00054618396
1091,0.00054991967
1092,0.0005529147
1093,0.0005452308
1094,0.0005308869
1095,0.00053073873
1096,0.00054105977
1097,0.0005379793
1098,0.0005357925
1099,0.00053816824
1100,0.0005342006
1101,0.0005332579
1102,0.0005382749
1103,0.0005446314
1104,0.00053645874
1105,0.0
1106,0.0
1107,0.0
1108,0.00066839077
1109,0.00074759685
1110,0.0008948806
1111,0.00087327097
1112,0.0007694432
1113,0.0007578157
1114,0.00077153917
1115,0.00079358864
1116,0.00079430884
1117,0.000662769
1118,0.0006285234
1119,0.000660482
1120,0.000674591
1121,0.00069598755
1122,0.00068708044
1123,0.00065129925
1124,0.0006321454
1125,0.0006064619
1126,0.00063428015
1127,0.0006437713
1128,0.00060971826
1129,0.00056364713
1130,0.0005708159
1131,0.00054974854
1132,0.0005465253
1133,0.0005268673
1134,0.0005312874
1135,0.0005345044
1136,0.0005317892
1137,0.00053182745
1138,0.0005323209
1139,0.00052781915
1140,0.0005247125
1141,0.0005251119
1142,0.00052846875
1143,0.0005295113
1144,0.00053393014
1145,0.00057673914
1146,0.00057960214
1147,0.00057777157
1148,0.0005569941
1149,0.0
1150,0.00057645526
1151,0.00056774385
1152,0.00056302064
1153,0.0005305325
1154,0.00053175376
1155,0.0005371054
1156,0.00053897157
1157,0.00053686206
1158,0.0005395103
1159,0.0005844986
1160,0.00055482547
1161,0.00056629087
1162,0.00056547555
1163,0.00055813405
1164,0.0005559159
1165,0.0005540537
1166,0.00055459846
1167,0.000546439
1168,0.0005430642
1169,0.00054660015
1170,0.0005528078
1171,0.0005710221
1172,0.0005982043
1173,0.0006226631
1174,0.0005796656
1175,0.0
1176,0.0005414382
1177,0.000530065
1178,0.0005377457
1179,0.0005416787
1180,0.00056618766
1181,0.0005610809
1182,0.0005626952
1183,0.00058466423
1184,0.0005843766
1185,0.0005770217
1186,0.0005825653
1187,0.00057825283
1188,0.0005722495
1189,0.00057359756
1190,0.0005736594
1191,0.0005403
1192,0.0005390977
1193,0.000540602
1194,0.0005396462
1195,0.00056337035
1196,0.0005698835
1197,0.00058010855
1198,0.0005711016
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0005462675
1208,0.0005492643
1209,0.00057488325
1210,0.0005934003
1211,0.000618036
1212,0.00063244835
1213,0.0006096604
1214,0.00061547547
1215,0.00059000467
1216,0.000577491
1217,0.00058790867
1218,0.0005986884
1219,0.0006568257
1220,0.0006303934
1221,0.0006290405
1222,0.0006150779
1223,0.00062044803
1224,0.0006111536
1225,0.0006016325
1226,0.0005900446
1227,0.000584459
1228,0.0005901443
1229,0.000556351
1230,0.00055315666
1231,0.00061482046
1232,0.0005612758
1233,0.00055929984
1234,0.00054418517
1235,0.00053881644
1236,0.0005952309
1237,0.0005462149
1238,0.0005443483
1239,0.00056906434
1240,0.00056853204
1241,0.00057608756
1242,0.0005767478
1243,0.000564644
1244,0.00056914514
1245,0.0005922365
1246,0.00058380084
1247,0.00057119975
1248,0.00056474906
1249,0.00057078886
1250,0.0005725618
1251,0.0005800444
1252,0.00057598465
1253,0.0005664271
1254,0.0005680745
1255,0.0005735342
1256,0.0005701416
1257,0.000568207
1258,0.00056976196
1259,0.0005700213
1260,0.0005737027
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0005732438
1270,0.00056978804
1271,0.0
1272,0.0
1273,0.0
1274,0.0005719517
1275,0.00057608355
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0005657944
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.00056340086
1288,0.00056376256
1289,0.0
1290,0.0
1291,0.0
1292,0.00056858954
1293,0.00056364195
1294,0.00056239235
1295,0.0
1296,0.00056143024
1297,0.0005621993
1298,0.0005611157
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0005572781
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0005629966
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0005477246
1329,0.0
1330,0.0
1331,0.0005357018
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0005314226
1339,0.0005387766
1340,0.00054139795
1341,0.0005429712
1342,0.0005438504
1343,0.0005398657
1344,0.00054226303
1345,0.00052673643
1346,0.0005233508
1347,0.0005199197
1348,0.0
1349,0.0005187586
1350,0.0005199212
1351,0.0005194189
1352,0.0005387131
1353,0.00052119896
1354,0.00052348676
1355,0.0005509848
1356,0.00053869886
1357,0.00054197357
1358,0.00053977553
1359,0.00053103594
1360,0.00052770553
1361,0.0005304831
1362,0.0005315752
1363,0.00053916697
1364,0.00053744274
1365,0.0005476249
1366,0.0005456402
1367,0.00054217567
1368,0.00054272957
1369,0.0005439388
1370,0.0005418926
1371,0.0005292843
1372,0.000528213
1373,0.000527978
1374,0.00052660855
1375,0.00052471313
1376,0.0005255554
1377,0.0005341181
1378,0.0005357125
1379,0.0005376917
1380,0.0005395693
1381,0.00053331844
1382,0.0
1383,0.0
1384,0.0
1385,0.00059302023
1386,0.00058870076
1387,0.00067908334
1388,0.0007681201
1389,0.0007492595
1390,0.0006964893
1391,0.0006607205
1392,0.0006231995
1393,0.00065067725
1394,0.0006663158
1395,0.0006490088
1396,0.000620432
1397,0.00067175174
1398,0.00061582524
1399,0.0006137826
1400,0.0006349585
1401,0.0006288382
1402,0.00061039097
1403,0.0006126153
1404,0.00062303024
1405,0.0006270628
1406,0.00062036514
1407,0.0005488918
1408,0.0005332374
1409,0.00052959524
1410,0.0005295029
1411,0.0005340554
1412,0.0005363062
1413,0.0005345323
1414,0.0005345714
1415,0.00053418434
1416,0.0005287132
1417,0.0005270381
1418,0.0005280326
1419,0.0005287092
1420,0.0005455954
1421,0.00054465944
1422,0.00055403606
1423,0.00056902133
1424,0.00055981486
1425,0.00055126427
1426,0.0
1427,0.0005607126
1428,0.00055518426
1429,0.0005539562
1430,0.00053144124
1431,0.00053433253
1432,0.0005737166
1433,0.0005335168
1434,0.00053727924
1435,0.0005424618
1436,0.00054987165
1437,0.0005703393
1438,0.00056195114
1439,0.00056791
1440,0.0005610568
1441,0.0005561657
1442,0.0005338229
1443,0.00053433754
1444,0.00053367985
1445,0.0005442055
1446,0.00054532423
1447,0.000550916
1448,0.00056910055
1449,0.000590573
1450,0.0005798469
1451,0.0005549882
1452,0.0
1453,0.0005460967
1454,0.0005610677
1455,0.0005736408
1456,0.0005635611
1457,0.00056396396
1458,0.00056249526
1459,0.0005698771
1460,0.00059773563
1461,0.00058716355
1462,0.00058166514
1463,0.0005775
1464,0.00057165336
1465,0.0005648928
1466,0.00053901505
1467,0.0005433946
1468,0.00053864386
1469,0.0005369901
1470,0.00055689097
1471,0.00055371225
1472,0.00055768713
1473,0.0005680823
1474,0.00057345774
1475,0.0005696619
1476,0.0005663861
1477,0.0
1478,0.0
1479,0.0
1480,0.0
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,0.00054703775
1486,0.000554345
1487,0.0005743961
1488,0.0005643786
1489,0.0005667935
1490,0.0006100214
1491,0.000622399
1492,0.0006498004
1493,0.0006178944
1494,0.0005519359
1495,0.000559178
1496,0.0006407093
1497,0.0006634902
1498,0.0006708178
1499,0.00065774366
1500,0.0006544364
1501,0.0006497189
1502,0.00064327207
1503,0.00062425935
1504,0.0006120827
1505,0.0005784384
1506,0.00061337935
1507,0.00060858874
1508,0.0005489342
1509,0.0006066392
1510,0.00056902925
1511,0.0005628293
1512,0.0005603537
1513,0.000562915
1514,0.00056141336
1515,0.00056223164
1516,0.0005926313
1517,0.00057640794
1518,0.0005744927
1519,0.00056894426
1520,0.0
1521,0.00056587975
1522,0.00058797485
1523,0.0005862124
1524,0.000576125
1525,0.00056599174
1526,0.0005666094
1527,0.0005676656
1528,0.0005771368
1529,0.00058047264
1530,0.0005727654
1531,0.0
1532,0.0005728955
1533,0.0005742602
1534,0.0005720347
1535,0.0005721564
1536,0.0
1537,0.0
1538,0.0
1539,0.0
1540,0.0
1541,0.0
1542,0.0
1543,0.0
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0005666475
1566,0.0005700519
1567,0.00057182263
1568,0.0005729655
1569,0.0005756446
1570,0.0005752529
1571,0.0
1572,0.0
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.00053606124
1615,0.0005391703
1616,0.0005493525
1617,0.00054075476
1618,0.0
1619,0.0
1620,0.00054716604
1621,0.00054819556
1622,0.00052426674
1623,0.00052310474
1624,0.0005409592
1625,0.00053695706
1626,0.00053705066
1627,0.000538197
